member_id,join_date,membership_tier,home_club,age,gender,monthly_fee,churn_date,total_checkins,avg_app_login_minutes,trainer_sessions,unique_clubs,unique_classes,total_sales,avg_profit_margin,is_churned,tier_code
M002439,2024-02-25,Senior,Harlem_Strong,67,Other,44.99,2025-05-25,17,29.11764705882353,1,11,5,60.26,0.49,1,2
M002440,2024-10-25,Senior,Midtown_Elite,25,M,44.99,,17,41.94117647058823,1,10,3,81.68,0.3666666666666667,0,2
M002441,2024-07-28,Student,Upper_East_Side,39,F,39.99,,12,40.416666666666664,1,9,4,298.63,0.3466666666666667,0,3
M002442,2023-04-29,VIP,Bronx_Fitness,51,F,129.99,,12,32.25,0,8,4,0.0,0.0,0,4
M002443,2023-03-30,VIP,Staten_Island,42,Other,129.99,,18,48.94444444444444,1,12,3,18.0,0.47,0,4
M002444,2023-01-07,Premium,Financial_District,21,Other,79.99,,9,36.888888888888886,0,6,3,63.12,0.316,0,1
M002445,2024-08-07,Basic,Brooklyn_Heights,63,M,49.99,,6,13.5,0,6,1,159.12,0.42400000000000004,0,0
M002446,2023-07-18,Senior,Queens_Central,33,M,44.99,2024-07-05,13,41.38461538461539,0,9,4,46.879999999999995,0.365,1,2
M002447,2024-04-26,Basic,NYC_Uptown,24,Other,49.99,,13,35.92307692307692,0,10,3,348.07,0.31875,0,0
M002448,2024-10-06,Student,Williamsburg,25,M,39.99,,16,36.875,1,10,3,78.8,0.34,0,3
M002449,2024-05-07,Senior,Midtown_Elite,70,M,44.99,,10,27.0,0,7,4,371.26,0.4083333333333334,0,2
M002450,2024-06-23,VIP,Williamsburg,40,F,129.99,,12,17.416666666666668,1,8,2,261.44,0.38000000000000006,0,4
M002451,2024-11-26,Basic,Financial_District,70,Other,49.99,,18,29.555555555555557,0,11,6,127.06,0.29,0,0
M002452,2023-08-21,Basic,Astoria_Fit,67,M,49.99,,10,53.9,0,7,3,173.32999999999998,0.3225,0,0
M002453,2024-03-12,Student,NYC_Uptown,20,F,39.99,,12,60.25,0,8,3,3.64,0.28,0,3
M002454,2023-02-18,Premium,Brooklyn_Heights,51,F,79.99,,12,41.166666666666664,1,9,2,102.47999999999999,0.38000000000000006,0,1
M002455,2024-12-06,Basic,Chinatown_Active,62,F,49.99,,18,42.27777777777778,1,11,4,99.73,0.47,0,0
M002456,2023-06-13,Premium,Upper_East_Side,46,M,79.99,,16,48.4375,2,10,4,132.70999999999998,0.385,0,1
M002457,2023-12-12,Student,Upper_East_Side,34,F,39.99,2025-02-12,16,21.25,0,12,5,293.81,0.34,1,3
M002458,2024-08-22,Senior,Manhattan_Premium,21,F,44.99,,8,35.5,1,5,5,155.18,0.36999999999999994,0,2
M002459,2024-07-28,VIP,NYC_Downtown,33,F,129.99,,12,58.75,0,10,3,83.44,0.3933333333333333,0,4
M002460,2023-07-16,VIP,Manhattan_Premium,28,Other,129.99,2025-04-08,18,36.55555555555556,0,9,4,109.98,0.32666666666666666,1,4
M002461,2023-12-04,Premium,Astoria_Fit,31,F,79.99,,12,42.75,0,9,3,56.03,0.35,0,1
M002462,2024-05-05,Senior,NYC_Uptown,53,M,44.99,,15,23.4,0,9,3,3.5,0.23,0,2
M002463,2024-09-26,Premium,Financial_District,61,Other,79.99,,9,51.22222222222222,2,7,0,136.71,0.345,0,1
M002464,2024-06-21,Senior,Midtown_Elite,62,Other,44.99,,12,26.75,0,10,2,104.03,0.305,0,2
M002465,2023-06-16,Senior,Queens_Central,31,Other,44.99,,17,24.58823529411765,2,12,5,42.51,0.27,0,2
M002466,2024-06-17,Senior,Midtown_Elite,31,M,44.99,,7,17.428571428571427,0,6,2,5.95,0.45,0,2
M002467,2024-05-25,VIP,NYC_Downtown,53,M,129.99,,13,24.692307692307693,2,9,2,90.97,0.32999999999999996,0,4
M002468,2023-11-03,Premium,Brooklyn_Heights,25,F,79.99,,23,40.47826086956522,0,13,4,143.74,0.3725,0,1
M002469,2023-05-02,VIP,Bronx_Fitness,35,F,129.99,,12,49.833333333333336,1,10,2,246.69,0.37833333333333335,0,4
M002470,2023-08-07,Basic,Astoria_Fit,22,M,49.99,,10,33.6,2,9,3,0.0,0.0,0,0
M002471,2024-05-12,Premium,Williamsburg,62,F,79.99,,15,56.4,0,10,5,196.11,0.36833333333333335,0,1
M002472,2023-11-10,Basic,Williamsburg,63,M,49.99,,14,20.5,0,9,2,31.75,0.325,0,0
M002473,2024-10-09,Student,Midtown_Elite,65,F,39.99,,17,40.1764705882353,0,10,4,4.52,0.29,0,3
M002474,2024-09-05,Senior,Midtown_Elite,55,F,44.99,,12,59.666666666666664,0,8,3,247.93,0.31,0,2
M002475,2023-02-15,Student,Bronx_Fitness,48,M,39.99,,19,46.578947368421055,1,10,3,101.05,0.39666666666666667,0,3
M002476,2023-07-18,Basic,Manhattan_Premium,23,Other,49.99,2025-06-07,13,23.076923076923077,1,10,4,373.48,0.36875,1,0
M002477,2024-09-21,Premium,Manhattan_Premium,69,M,79.99,,16,43.5625,1,11,3,161.96,0.27249999999999996,0,1
M002478,2024-10-30,Basic,Astoria_Fit,66,Other,49.99,,10,26.1,3,9,4,7.33,0.3,0,0
M002479,2024-07-24,Senior,Upper_East_Side,21,M,44.99,,13,33.46153846153846,0,11,3,2.75,0.31,0,2
M002480,2024-05-16,Senior,Financial_District,19,M,44.99,,13,43.76923076923077,2,7,3,250.43,0.37,0,2
M002481,2023-09-17,VIP,Upper_East_Side,54,F,129.99,2025-02-25,15,31.133333333333333,1,9,4,105.87,0.3466666666666667,1,4
M002482,2023-12-10,Basic,Bronx_Fitness,39,Other,49.99,2025-01-12,12,35.666666666666664,0,8,2,261.84000000000003,0.43,1,0
M002483,2024-05-08,Senior,Bronx_Fitness,46,F,44.99,,13,33.69230769230769,2,8,2,26.700000000000003,0.29333333333333333,0,2
M002484,2024-09-02,Premium,Brooklyn_Heights,53,F,79.99,2026-08-26,17,35.88235294117647,0,10,4,31.54,0.41,1,1
M002485,2024-02-10,Premium,Williamsburg,49,F,79.99,,12,36.916666666666664,0,9,3,101.39999999999999,0.38999999999999996,0,1
M002486,2024-11-18,Premium,Staten_Island,45,M,79.99,,19,48.421052631578945,0,11,3,125.69,0.42,0,1
M002487,2023-05-02,VIP,Staten_Island,40,F,129.99,,16,29.1875,1,10,4,8.62,0.35,0,4
M002488,2023-12-11,Premium,Manhattan_Premium,49,Other,79.99,,7,32.142857142857146,0,6,3,220.74,0.398,0,1
M002489,2023-11-17,Basic,NYC_Uptown,28,Other,49.99,,9,6.222222222222222,1,9,4,170.76,0.41333333333333333,0,0
M002490,2023-04-14,Senior,Midtown_Elite,51,M,44.99,,13,57.30769230769231,0,8,1,30.94,0.29,0,2
M002491,2024-05-07,VIP,Bronx_Fitness,34,F,129.99,,18,23.444444444444443,0,10,4,151.67000000000002,0.365,0,4
M002492,2024-08-16,Basic,Midtown_Elite,70,M,49.99,2026-04-23,11,14.727272727272727,1,8,2,223.40999999999997,0.37714285714285717,1,0
M002493,2024-12-24,Basic,Queens_Central,44,F,49.99,,12,29.166666666666668,1,9,2,149.70000000000002,0.32399999999999995,0,0
M002494,2024-08-06,VIP,Chinatown_Active,23,M,129.99,,19,34.473684210526315,0,11,5,317.24,0.3525,0,4
M002495,2024-03-02,Senior,Financial_District,47,F,44.99,,9,17.666666666666668,0,9,3,78.53,0.44999999999999996,0,2
M002496,2023-04-28,Senior,Harlem_Strong,66,F,44.99,,19,47.94736842105263,0,12,5,181.9,0.275,0,2
M002497,2024-08-05,Basic,NYC_Downtown,67,F,49.99,,9,49.333333333333336,0,8,1,197.77,0.264,0,0
M002498,2024-10-31,Student,Queens_Central,66,M,39.99,,18,33.55555555555556,1,11,4,61.54,0.36,0,3
M002499,2023-02-22,Premium,Harlem_Strong,58,Other,79.99,,19,33.89473684210526,0,11,3,39.45,0.385,0,1
M002500,2023-12-03,Premium,Staten_Island,43,Other,79.99,2024-02-22,14,40.214285714285715,0,9,4,122.43,0.27999999999999997,1,1
M002501,2024-04-14,Premium,NYC_Uptown,41,Other,79.99,,15,33.333333333333336,1,10,4,127.0,0.3233333333333333,0,1
M002502,2023-01-06,Senior,Chinatown_Active,64,M,44.99,,19,27.842105263157894,1,10,4,83.09,0.41,0,2
M002503,2024-01-24,Senior,NYC_Downtown,59,Other,44.99,,17,31.705882352941178,2,10,6,155.17,0.2966666666666667,0,2
M002504,2023-04-23,Basic,Manhattan_Premium,34,F,49.99,,24,28.791666666666668,2,13,6,259.15999999999997,0.41333333333333333,0,0
M002505,2024-08-12,Senior,Chinatown_Active,18,M,44.99,,14,27.214285714285715,1,7,3,87.38,0.4033333333333333,0,2
M002506,2023-06-01,Student,Astoria_Fit,49,Other,39.99,2024-05-13,11,30.09090909090909,1,7,4,184.99,0.38999999999999996,1,3
M002507,2023-12-03,Premium,Queens_Central,32,Other,79.99,,16,28.25,3,10,3,3.66,0.37,0,1
M002508,2023-11-28,Premium,Bronx_Fitness,46,F,79.99,,13,54.46153846153846,1,9,3,188.57999999999998,0.41500000000000004,0,1
M002509,2024-07-31,VIP,Manhattan_Premium,69,F,129.99,2024-11-10,14,38.285714285714285,2,9,4,120.31,0.362,1,4
M002510,2023-12-29,VIP,Long_Island_City,58,Other,129.99,,22,44.63636363636363,1,11,4,91.9,0.28,0,4
M002511,2024-12-23,Premium,Brooklyn_Heights,47,F,79.99,,14,40.642857142857146,1,9,3,20.58,0.36333333333333334,0,1
M002512,2024-09-21,Basic,Williamsburg,42,F,49.99,,12,33.333333333333336,0,9,2,101.05,0.43,0,0
M002513,2024-06-22,Basic,NYC_Downtown,19,M,49.99,,11,34.81818181818182,1,8,3,156.31,0.3875,0,0
M002514,2024-06-09,Premium,Staten_Island,47,M,79.99,2024-08-29,13,26.76923076923077,1,10,2,99.03,0.29666666666666663,1,1
M002515,2023-11-13,Senior,Astoria_Fit,28,Other,44.99,,10,44.1,1,7,3,79.18,0.38,0,2
M002516,2023-02-14,Senior,Chinatown_Active,51,M,44.99,,13,11.076923076923077,0,10,3,79.56,0.32,0,2
M002517,2024-01-23,VIP,Harlem_Strong,65,Other,129.99,2025-08-16,16,12.25,2,12,2,71.59,0.46,1,4
M002518,2023-08-09,VIP,NYC_Uptown,34,Other,129.99,,10,26.2,1,8,3,95.15,0.29500000000000004,0,4
M002519,2024-07-02,Student,Upper_East_Side,37,Other,39.99,,17,39.411764705882355,0,10,5,160.66,0.45,0,3
M002520,2024-05-28,Student,Astoria_Fit,64,F,39.99,,12,31.833333333333332,1,8,4,303.76,0.365,0,3
M002521,2024-11-13,Basic,Upper_East_Side,20,F,49.99,,11,17.545454545454547,0,7,2,52.040000000000006,0.28,0,0
M002522,2024-05-04,Basic,Manhattan_Premium,45,F,49.99,,11,24.545454545454547,1,7,5,19.58,0.2875,0,0
M002523,2023-06-10,Student,Bronx_Fitness,43,Other,39.99,2024-09-14,11,34.0,0,9,4,42.24,0.38,1,3
M002524,2023-02-20,Premium,Manhattan_Premium,22,Other,79.99,,15,38.0,0,9,5,176.07999999999998,0.36333333333333334,0,1
M002525,2023-01-14,Senior,NYC_Uptown,51,F,44.99,,8,33.25,1,6,2,63.199999999999996,0.385,0,2
M002526,2023-08-21,VIP,Astoria_Fit,22,M,129.99,,19,57.1578947368421,0,13,4,34.58,0.39,0,4
M002527,2023-06-22,Basic,Astoria_Fit,61,F,49.99,,18,35.833333333333336,1,10,7,122.08,0.3466666666666667,0,0
M002528,2023-11-02,Senior,Upper_East_Side,59,M,44.99,,10,42.1,3,7,2,98.97,0.36,0,2
M002529,2024-05-12,VIP,Astoria_Fit,57,F,129.99,,17,16.823529411764707,0,8,4,261.05,0.366,0,4
M002530,2023-01-24,Student,Staten_Island,40,F,39.99,,18,44.44444444444444,0,9,4,44.35,0.39,0,3
M002531,2024-05-01,Student,Brooklyn_Heights,26,M,39.99,,10,25.1,1,8,1,101.29,0.404,0,3
M002532,2024-11-01,Senior,Midtown_Elite,38,Other,44.99,,12,45.916666666666664,0,8,1,42.5,0.32,0,2
M002533,2024-02-08,Basic,Upper_East_Side,66,F,49.99,,10,15.7,1,7,2,0.0,0.0,0,0
M002534,2023-12-04,Senior,Financial_District,24,M,44.99,,11,35.18181818181818,1,6,3,198.95,0.33,0,2
M002535,2023-11-24,VIP,NYC_Downtown,51,F,129.99,,14,44.0,0,8,4,6.56,0.27,0,4
M002536,2024-06-02,Basic,Harlem_Strong,61,Other,49.99,,20,42.5,0,13,4,133.51,0.355,0,0
M002537,2024-05-17,VIP,Bronx_Fitness,64,Other,129.99,,9,18.77777777777778,0,7,4,6.65,0.43,0,4
M002538,2023-10-15,VIP,NYC_Uptown,22,M,129.99,,12,47.25,0,6,2,114.02000000000001,0.4066666666666667,0,4
M002539,2024-05-22,VIP,NYC_Uptown,70,M,129.99,,20,55.0,4,11,2,140.93,0.35000000000000003,0,4
M002540,2023-05-11,VIP,Financial_District,63,F,129.99,,16,39.8125,1,9,1,134.15,0.38999999999999996,0,4
M002541,2023-08-23,Student,Astoria_Fit,39,M,39.99,,11,37.36363636363637,0,10,3,17.81,0.45,0,3
M002542,2023-02-04,Senior,Queens_Central,65,M,44.99,,16,28.75,0,9,4,171.73000000000002,0.335,0,2
M002543,2023-01-12,VIP,Financial_District,56,M,129.99,,25,27.04,1,13,5,259.34999999999997,0.2885714285714286,0,4
M002544,2023-10-15,Premium,NYC_Uptown,56,F,79.99,,14,29.071428571428573,0,9,5,187.41,0.305,0,1
M002545,2024-12-01,Basic,Financial_District,66,F,49.99,,16,22.4375,3,13,5,263.49,0.28625,0,0
M002546,2024-06-26,Basic,Manhattan_Premium,61,F,49.99,,14,23.714285714285715,2,10,4,78.57000000000001,0.415,0,0
M002547,2023-10-23,Student,Bronx_Fitness,35,F,39.99,,15,14.2,3,11,2,145.03,0.292,0,3
M002548,2024-04-10,Student,NYC_Downtown,27,F,39.99,,15,25.266666666666666,0,11,7,129.79,0.43,0,3
M002549,2023-01-09,Basic,NYC_Downtown,36,M,49.99,,7,44.714285714285715,0,5,1,289.85,0.395,0,0
M002550,2023-11-04,Senior,NYC_Uptown,33,F,44.99,,16,28.8125,1,12,2,75.9,0.45999999999999996,0,2
M002551,2023-04-03,Basic,Staten_Island,23,M,49.99,,17,26.764705882352942,0,11,5,92.89,0.34714285714285714,0,0
M002552,2024-02-01,Premium,Long_Island_City,52,M,79.99,,6,95.5,0,4,3,104.35,0.42333333333333334,0,1
M002553,2024-11-05,Student,Williamsburg,19,M,39.99,,12,39.25,2,8,3,164.97,0.325,0,3
M002554,2023-05-31,Premium,Upper_East_Side,48,Other,79.99,,20,46.2,3,12,5,73.21000000000001,0.44,0,1
M002555,2024-10-06,Senior,Chinatown_Active,45,Other,44.99,,18,36.388888888888886,1,10,3,97.88,0.43,0,2
M002556,2024-07-03,Senior,Brooklyn_Heights,41,Other,44.99,,18,46.888888888888886,1,12,3,205.16,0.3466666666666667,0,2
M002557,2024-10-01,Premium,Upper_East_Side,31,Other,79.99,,15,24.466666666666665,0,11,4,0.0,0.0,0,1
M002558,2024-03-16,Basic,NYC_Uptown,56,Other,49.99,,17,29.941176470588236,2,9,3,255.39999999999998,0.35777777777777775,0,0
M002559,2024-12-18,Premium,Financial_District,41,M,79.99,,11,31.727272727272727,0,7,4,506.62,0.3325,0,1
M002560,2023-10-27,VIP,Upper_East_Side,59,Other,129.99,,21,26.333333333333332,1,10,5,191.31,0.3325,0,4
M002561,2023-03-21,Student,Bronx_Fitness,63,F,39.99,,8,26.625,1,8,2,234.61,0.33999999999999997,0,3
M002562,2023-01-04,Senior,Chinatown_Active,34,F,44.99,,14,41.57142857142857,1,10,3,160.85,0.27749999999999997,0,2
M002563,2023-05-13,Basic,NYC_Uptown,50,F,49.99,,18,38.5,2,12,5,177.69,0.3566666666666667,0,0
M002564,2023-01-27,Basic,NYC_Uptown,54,M,49.99,,7,27.857142857142858,0,6,2,42.15,0.34,0,0
M002565,2024-09-07,Premium,NYC_Uptown,37,F,79.99,,13,26.384615384615383,2,9,3,54.379999999999995,0.4366666666666667,0,1
M002566,2023-07-14,Premium,Financial_District,44,Other,79.99,,14,36.285714285714285,1,10,4,66.6,0.35000000000000003,0,1
M002567,2023-07-30,Basic,Midtown_Elite,21,Other,49.99,,11,53.72727272727273,0,7,2,175.17,0.3075,0,0
M002568,2024-05-27,Basic,Chinatown_Active,65,Other,49.99,,16,29.3125,1,9,4,105.4,0.324,0,0
M002569,2023-08-24,Student,Queens_Central,51,F,39.99,,15,34.333333333333336,1,7,3,25.8,0.485,0,3
M002570,2023-05-07,VIP,Manhattan_Premium,50,Other,129.99,2023-09-19,11,25.545454545454547,0,8,1,216.56,0.362,1,4
M002571,2023-09-28,VIP,NYC_Uptown,25,F,129.99,,15,30.333333333333332,3,9,4,191.44,0.27199999999999996,0,4
M002572,2023-11-20,VIP,Williamsburg,27,M,129.99,,9,32.333333333333336,2,6,5,139.35999999999999,0.35750000000000004,0,4
M002573,2023-10-22,Premium,Chinatown_Active,21,F,79.99,,19,42.63157894736842,0,11,4,121.33,0.3325,0,1
M002574,2023-01-23,Basic,Midtown_Elite,57,M,49.99,,11,54.27272727272727,1,7,2,150.64,0.35250000000000004,0,0
M002575,2023-08-27,Premium,Brooklyn_Heights,26,M,79.99,2023-11-28,18,12.055555555555555,0,9,4,195.76000000000002,0.265,1,1
M002576,2024-02-02,Basic,Williamsburg,21,F,49.99,2025-04-19,11,31.0,0,8,3,182.51,0.33999999999999997,1,0
M002577,2023-03-13,Senior,Williamsburg,57,M,44.99,,16,37.3125,1,10,3,6.67,0.33,0,2
M002578,2024-01-11,Student,NYC_Uptown,61,F,39.99,,23,44.95652173913044,0,12,6,53.0,0.4,0,3
M002579,2023-07-08,Student,NYC_Uptown,69,M,39.99,,7,70.42857142857143,1,6,2,164.16,0.3316666666666667,0,3
M002580,2024-03-01,Student,Manhattan_Premium,66,Other,39.99,,15,41.666666666666664,0,12,3,101.67,0.425,0,3
M002581,2023-12-01,Basic,Williamsburg,49,F,49.99,,16,37.4375,2,12,4,119.78,0.32666666666666666,0,0
M002582,2023-02-16,Premium,Harlem_Strong,49,Other,79.99,,12,29.75,1,9,3,144.09,0.34199999999999997,0,1
M002583,2024-06-29,Senior,Long_Island_City,63,M,44.99,,15,35.6,2,10,5,54.9,0.45,0,2
M002584,2024-02-23,Basic,Upper_East_Side,22,F,49.99,,15,27.733333333333334,0,10,2,174.42000000000002,0.38,0,0
M002585,2024-07-02,Premium,Bronx_Fitness,33,F,79.99,,15,39.6,1,13,2,197.57999999999998,0.29833333333333334,0,1
M002586,2024-10-26,VIP,Financial_District,32,F,129.99,,23,46.56521739130435,2,10,5,154.56,0.35250000000000004,0,4
M002587,2023-12-05,Student,Upper_East_Side,57,Other,39.99,,11,41.54545454545455,0,10,5,322.3,0.39,0,3
M002588,2023-02-23,Student,Manhattan_Premium,45,F,39.99,,11,10.363636363636363,0,7,2,257.84,0.39,0,3
M002589,2023-04-25,Senior,NYC_Downtown,49,M,44.99,,14,48.857142857142854,0,8,3,129.07,0.3333333333333333,0,2
M002590,2024-06-21,VIP,Bronx_Fitness,27,M,129.99,,11,32.54545454545455,1,10,3,0.0,0.0,0,4
M002591,2023-10-31,Student,Bronx_Fitness,45,F,39.99,,27,28.666666666666668,0,12,3,244.45,0.3575,0,3
M002592,2024-12-19,Senior,NYC_Uptown,24,M,44.99,,10,23.4,0,9,3,228.14,0.37,0,2
M002593,2023-08-08,VIP,NYC_Downtown,67,Other,129.99,,18,38.833333333333336,0,10,5,98.43,0.4075,0,4
M002594,2024-06-01,Senior,Chinatown_Active,56,F,44.99,,23,41.21739130434783,1,11,3,164.77,0.32,0,2
M002595,2024-10-10,Premium,NYC_Uptown,59,M,79.99,,17,30.294117647058822,0,11,3,282.1,0.36333333333333334,0,1
M002596,2023-03-13,Premium,Astoria_Fit,58,M,79.99,2024-02-05,15,27.666666666666668,0,10,5,169.8,0.27999999999999997,1,1
M002597,2024-10-11,Basic,Bronx_Fitness,69,F,49.99,,17,46.529411764705884,0,10,6,127.3,0.2975,0,0
M002598,2023-04-18,VIP,Financial_District,27,M,129.99,,24,35.083333333333336,1,12,5,0.0,0.0,0,4
M002599,2023-04-10,Student,Upper_East_Side,28,F,39.99,,15,28.666666666666668,0,9,3,308.79,0.39666666666666667,0,3
M002600,2023-11-23,Student,Upper_East_Side,60,F,39.99,,10,37.3,1,6,2,180.07999999999998,0.3433333333333333,0,3
M002601,2023-12-30,Basic,NYC_Downtown,54,Other,49.99,,12,17.833333333333332,0,9,2,56.03,0.225,0,0
M002602,2023-11-24,Basic,Harlem_Strong,60,M,49.99,,15,27.2,1,9,2,115.36,0.3233333333333333,0,0
M002603,2023-01-10,VIP,Upper_East_Side,39,F,129.99,2024-06-05,11,36.81818181818182,1,8,3,50.519999999999996,0.365,1,4
M002604,2024-09-18,VIP,Staten_Island,69,Other,129.99,,15,37.4,0,12,4,177.61,0.27749999999999997,0,4
M002605,2023-09-16,Senior,Long_Island_City,41,F,44.99,,14,17.0,0,9,3,0.0,0.0,0,2
M002606,2023-06-19,Senior,Midtown_Elite,59,M,44.99,,16,45.625,2,10,3,76.28999999999999,0.4075,0,2
M002607,2024-08-26,Premium,Williamsburg,24,M,79.99,,19,22.263157894736842,1,13,7,39.2,0.45499999999999996,0,1
M002608,2023-08-26,Student,Staten_Island,39,M,39.99,,17,32.705882352941174,0,9,3,16.7,0.31,0,3
M002609,2024-10-21,Basic,Long_Island_City,55,F,49.99,,13,44.61538461538461,0,9,4,252.18,0.356,0,0
M002610,2024-06-15,VIP,NYC_Downtown,36,F,129.99,,12,29.833333333333332,0,9,4,179.16,0.348,0,4
M002611,2024-10-11,VIP,Brooklyn_Heights,61,F,129.99,2025-01-28,9,11.444444444444445,0,5,2,137.79,0.3825,1,4
M002612,2024-07-25,Basic,Staten_Island,39,Other,49.99,2025-04-20,5,59.2,0,5,1,154.19,0.4,1,0
M002613,2024-08-07,Basic,Chinatown_Active,39,M,49.99,,12,27.75,0,10,3,245.17000000000002,0.43142857142857144,0,0
M002614,2024-06-27,VIP,Brooklyn_Heights,32,M,129.99,2025-01-30,24,43.458333333333336,0,14,5,186.93,0.3516666666666666,1,4
M002615,2023-07-11,Senior,Upper_East_Side,22,M,44.99,,12,55.25,0,9,2,113.09,0.245,0,2
M002616,2024-07-10,VIP,Williamsburg,55,M,129.99,,15,36.0,1,10,5,252.17000000000002,0.358,0,4
M002617,2023-07-11,Senior,NYC_Downtown,69,F,44.99,,13,28.615384615384617,0,8,3,90.37,0.255,0,2
M002618,2023-12-19,Student,Long_Island_City,55,F,39.99,,15,39.4,0,8,4,0.0,0.0,0,3
M002619,2023-03-29,Senior,Williamsburg,45,Other,44.99,,17,28.529411764705884,1,9,3,135.31,0.47,0,2
M002620,2023-09-05,Premium,Queens_Central,21,M,79.99,,14,32.285714285714285,0,9,2,213.89,0.2916666666666667,0,1
M002621,2024-09-02,VIP,Chinatown_Active,70,Other,129.99,2026-04-10,17,50.588235294117645,0,8,2,140.29000000000002,0.44333333333333336,1,4
M002622,2024-11-02,Basic,Staten_Island,35,Other,49.99,,9,39.44444444444444,0,8,3,228.18,0.415,0,0
M002623,2023-07-21,VIP,Midtown_Elite,35,Other,129.99,,16,46.875,1,10,5,185.8,0.315,0,4
M002624,2024-10-23,Senior,Bronx_Fitness,62,Other,44.99,,13,26.53846153846154,0,9,1,233.51999999999998,0.318,0,2
M002625,2024-05-08,Student,Williamsburg,19,F,39.99,,16,34.0625,1,11,3,250.77,0.3666666666666667,0,3
M002626,2023-06-07,Basic,NYC_Downtown,31,F,49.99,,11,13.0,2,7,3,128.57,0.3625,0,0
M002627,2024-03-30,Student,Harlem_Strong,36,Other,39.99,,17,29.058823529411764,1,9,3,75.82000000000001,0.28,0,3
M002628,2024-03-18,Premium,Queens_Central,25,Other,79.99,2025-08-04,13,19.846153846153847,1,8,5,59.71,0.32666666666666666,1,1
M002629,2024-09-08,Basic,Queens_Central,55,F,49.99,,24,40.625,0,11,4,106.89999999999999,0.40249999999999997,0,0
M002630,2023-04-07,Senior,Williamsburg,61,F,44.99,,14,34.214285714285715,0,7,2,44.41,0.41,0,2
M002631,2024-10-17,Student,Financial_District,39,Other,39.99,,9,25.0,0,6,3,66.6,0.39999999999999997,0,3
M002632,2023-05-25,Basic,Harlem_Strong,41,M,49.99,,13,50.69230769230769,1,10,2,199.02999999999997,0.33999999999999997,0,0
M002633,2024-02-05,Premium,Queens_Central,35,M,79.99,,13,51.0,1,7,4,78.03,0.35,0,1
M002634,2024-08-28,Basic,Manhattan_Premium,64,M,49.99,,18,30.11111111111111,1,12,3,189.81,0.3933333333333333,0,0
M002635,2023-11-15,VIP,Staten_Island,70,F,129.99,,15,32.266666666666666,0,9,6,133.65,0.36,0,4
M002636,2024-11-18,VIP,Chinatown_Active,54,Other,129.99,,10,45.6,1,8,2,188.49,0.38666666666666666,0,4
M002637,2023-10-04,Student,Midtown_Elite,62,F,39.99,2025-06-24,9,28.555555555555557,0,7,3,108.75,0.41333333333333333,1,3
M002638,2023-10-17,Student,Staten_Island,22,M,39.99,,15,40.2,0,9,2,52.980000000000004,0.39,0,3
M002639,2023-09-11,Senior,Midtown_Elite,36,M,44.99,,11,17.90909090909091,0,8,5,88.32,0.385,0,2
M002640,2024-02-09,Premium,NYC_Downtown,31,M,79.99,,12,28.583333333333332,0,8,2,212.26,0.298,0,1
M002641,2023-06-05,Premium,Financial_District,56,F,79.99,,12,30.416666666666668,2,10,3,24.45,0.3,0,1
M002642,2023-05-06,Senior,NYC_Uptown,44,M,44.99,,8,34.375,0,6,4,145.85,0.41500000000000004,0,2
M002643,2024-06-21,Senior,NYC_Downtown,60,Other,44.99,,16,24.375,0,9,4,54.67,0.48,0,2
M002644,2024-07-09,VIP,Upper_East_Side,27,F,129.99,,20,48.25,1,11,4,129.63,0.42000000000000004,0,4
M002645,2023-05-29,Premium,Williamsburg,24,F,79.99,,17,37.8235294117647,2,10,3,337.33,0.33625,0,1
M002646,2023-02-21,Basic,Astoria_Fit,50,M,49.99,,14,40.214285714285715,1,10,5,122.77,0.3466666666666667,0,0
M002647,2024-07-15,Premium,Brooklyn_Heights,45,Other,79.99,2025-09-22,25,30.8,0,9,7,109.11,0.2866666666666667,1,1
M002648,2024-02-25,Senior,NYC_Downtown,28,Other,44.99,,11,48.72727272727273,0,8,2,209.39,0.37285714285714283,0,2
M002649,2023-06-09,Senior,Financial_District,44,Other,44.99,,16,45.8125,2,9,5,187.45,0.34,0,2
M002650,2024-03-02,VIP,Staten_Island,41,M,129.99,,16,23.25,2,10,3,256.29,0.33199999999999996,0,4
M002651,2024-03-16,Basic,NYC_Uptown,65,Other,49.99,2025-07-06,20,29.95,0,12,3,15.190000000000001,0.3633333333333333,1,0
M002652,2023-12-12,Student,Williamsburg,27,M,39.99,,17,37.294117647058826,1,10,3,70.72999999999999,0.3,0,3
M002653,2024-06-30,Student,Queens_Central,51,Other,39.99,,12,22.083333333333332,0,7,3,138.26999999999998,0.34,0,3
M002654,2023-03-17,Senior,Staten_Island,22,F,44.99,,20,41.05,1,11,5,232.38,0.38,0,2
M002655,2023-12-29,Premium,Queens_Central,36,M,79.99,,16,40.875,0,10,5,304.85,0.39666666666666667,0,1
M002656,2024-10-07,Senior,Astoria_Fit,23,F,44.99,,14,41.714285714285715,0,9,5,66.01,0.39,0,2
M002657,2024-02-17,Senior,NYC_Uptown,52,Other,44.99,,17,28.058823529411764,1,10,3,243.18,0.3633333333333333,0,2
M002658,2024-09-22,Senior,Upper_East_Side,57,M,44.99,,10,48.0,0,7,3,115.74,0.37666666666666665,0,2
M002659,2023-05-20,Senior,Bronx_Fitness,45,F,44.99,,16,44.5625,0,13,4,130.98000000000002,0.36999999999999994,0,2
